Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,25/07/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,4.546691037,-0.660312766,1.988899531,0.651308584,-0.396306466,-1.097449411,2.124736575,1.754963665,1.837871442,0.031797096,-3.427978334,0.065804546,4.022034973,-0.825454818,3.046772286,1.066904396,-0.117916581,-1.478369195,-1.001462282,1.499524372,-1.359785128,-1.395010419,-1.461479228,-0.632668439,0.634890694,1.10089755,0.184153081,-0.724198356,-1.14580838,-0.436844072,-1.200008462,-0.372409944,-1.359495215,2.633459438,2.571436678,3.447116332,1.668866283,1.120643072,1.689222957,1.637040436,1.324021199,2.26607816,3.31955132,3.675087746,3.835058982,3.784911264,3.474006269,1.659479015,3.960258999,1.231211108,-0.58284062,2.6867149,3.120016393,0.650764454,2.252158865,2.695543758,2.223667124,2.412296252,-1.917441364,0.694780202,1.833603106
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.612348351,18.57690079,8.402652294,10.01353079,5.103891703,2.484946053,0.287055108,0.030099047,2.01524393,3.43826603,3.774513288,6.911493916,7.388570221,12.0621473,12.26709809,4.054161006,4.246639006,5.119876943,4.971810979,4.213214051,4.915875436,6.608607939,6.344143261,3.752455348,0.969592019,2.273832959,1.368772356,7.319146957,4.381974834,5.465874906,-0.024726272,7.135576097,2.677808898,1.975479485,0.066159735,-8.958801921,,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.359574512,0.578972021,3.574901046,5.008485432,-4.788008238,-2.183001818,5.55485816,1.169729838,4.218131001,2.85855823,-0.585705894,-2.743920031,0.996135555,-1.074028888,6.733780786,-0.558062114,4.912095731,3.398876544,-7.321991041,4.349374093,3.62086273,1.162592174,4.892732989,1.497907949,2.914206593,2.460505288,1.691962091,7.259166023,3.673862559,3.297854066,-1.045105469,3.316865935,2.627465863,4.525133811,5.452945864,5.471108102,2.071873277,4.19892116,6.851333408,1.965952437,2.945319359,1.975907984,6.016520564,6.132606168,6.206011032,6.426044715,6.093625779,1.630780589,6.371709389,7.01317458,3.81807313,4.06082357,5.014611864,6.086180227,6.721067631,6.980989701,5.568333514,5.302408679,2.811873102,-6.72629208,8.184367716,6.277403814
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.266447666,4.918856769,3.055223426,2.547204405,3.932443887,-0.123898844,6.755714142,5.676693464,1.708913464,1.899873582,2.12229825,1.321021351,-0.94900838,3.709681695,2.920733677,-0.473564241,4.652240838,5.668378031,6.23404042,8.375006277,1.345298864,2.640607315,2.180590962,5.339771219,9.073770257,6.533312861,9.913986139,7.637504491,9.290880117,7.95480645,3.64246939,4.129755965,1.349386527,4.853457806,3.46094108,2.195189361,2.309230975,-6.41164582,-6.054811541,1.130423646,0.395078938,-0.428365852,0.594605554,7.858018208,23.20087107,0.861643052,7.825064259,7.191314506,4.00871471,5.097385401,12.50988246,10.78488344
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.404045469,4.942769711,4.032060004,5.352003961,13.62716567,8.290297517,8.125347234,11.24576452,12.30576149,7.784867269,10.50118308,11.31293832,4.423497442,2.77041813,-3.242813374,14.82147117,-5.660101388,-15.54608461,-14.88526209,-24.27736798,-10.25299322,17.30604073,7.231541288,-10.39691984,-1.662033008,-12.82275824,-3.388179575,-8.912191966,3.09945048,9.219815044,8.445373534,0.895027442,-2.103211662,-2.07572164,1.038286934,4.963152055,-0.080554611,0.502217634,0.399560305,4.118203285,0.656119718,7.031760152,7.635981935,2.664275575,1.541710043,3.389399158,6.594952911,-1.115078981,-0.35748461,4.322471526,1.342708535,-4.968909478,-2.945922311,3.011764287,-3.629417164,6.835675353,1.300705004,-3.523944251,-3.72270715,2.470892267,3.965568691,2.021470017
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,-0.248640491,0.978935589,1.809318577,0.256301535,0.914894178,12.28179991,8.864702829,13.44755929,-1.394054241,13.22634774,17.08692344,20.92031007,-3.649515653,0.571236068,-15.61662196,-4.517461603,-0.972827901,2.091931529,6.343163024,-2.310465416,-5.647099238,55.88924457,-64.4258413,28.70297002,24.14431978,-1.029685313,-1.296115996,7.478302635,17.48398962,30.62937697,13.79503917,13.08522292,-1.427583502,-11.09943721,-38.56171996,49.03163745,-1.303074174,4.890020693,2.755518602,6.163087815,-0.274959244,3.081542552,3.848929643,8.9355065,2.722580156,-3.25142072,1.917912089,11.02301619,-4.10746397,0.182367803,3.044174774,-14.09023465,-0.695471074,4.693956362
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.012883033,6.324752321,8.337935834,7.979744982,5.527347379,6.910046042,-2.847474491,-6.758929123,1.427705267,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004073434,4.908673862,6.219230632,2.784468611,3.557391044,2.64000021,-0.334077504,1.43779619,6.860105685,4.457828851,3.850348692,5.745281288,0.3264001,-7.978362405,-2.692847708,1.535147199,0.527304433,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,2.11737324,-0.409031964,-8.73526415,2.636989964,3.83013838
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.591413397,4.967778452,6.694102502,3.750537256,5.348250042,-2.588105573,-1.357410559,13.83666481,10.64465309,,,,,,,,,,,,,,,,,,,,,,,,,,,3.192616713,1.229481627,1.761577521,0.732468717,5.837794335,-2.003265992,-2.105855183,-0.420346477,2.948546298,2.314386184,3.732572582,4.166582438,1.433022938,-1.499605866,3.755737023,3.628203129,0.711105773,2.485120083,1.943377094,0.475269155,2.492643711,2.27442978,2.084470629,2.186673573,-3.573037419,6.876926358,4.392360752
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.486418839,5.48747777,4.842052489,1.95553271,2.402046147,5.164163281,6.405677604,5.873594596,5.499179506,4.713420689,1.344280395,3.103489778,6.401805944,4.812013821,-2.673183923,6.592319726,2.125827506,2.872936349,5.653223991,3.217170144,0.7232324,0.33922499,1.132491162,3.202782973,2.768381475,2.854366887,3.181430303,4.144042124,3.310861935,1.900439827,1.468175611,0.765807599,-0.913401722,2.130215476,2.885202351,1.23832837,1.776351224,1.781324374,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.11781662,1.648503393,-8.534686345,7.582577997,4.120020347
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,0.570443788,4.482059333,4.285299183,10.58901678,0.988568858,16.21214782,-6.944096641,-5.66275754,-1.661006162,-7.907619064,-3.803438622,-1.281504181,-2.302204603,-6.977266488,1.16564948,0.54028548,0.394852838,-2.904039777,-4.126547465,0.83374618,6.909810009,3.154801868,6.335196204,3.387458779,3.975970584,1.004614536,8.327497666,0.35820294,1.322530491,-1.041336078,-1.99403354,-3.153799965,0.28078807,0.263360854,0.835387962,1.500921685,3.166448471,0.829396049,0.409882445,2.409546701,0.997833755,-1.183120223,-4.732783354,-1.871482683,1.275729482,-1.105126996,0.035165569,0.277089053,0.56387602,1.076815428,0.792818277,1.764583024,0.822801591,-10.1128523,4.331480446,4.211719555
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,5.043275426,11.14978557,16.90582981,7.231518095,12.61929079,2.591904769,-6.43596397,-0.274807887,-7.005074309,0.803964827,-2.255265971,-3.11680511,-14.87539372,-5.136146616,-3.540432585,8.420447145,-0.867695453,0.005105202,1.912314337,-1.246291643,0.580689824,0.657421862,1.168110679,2.072647111,3.085660646,3.533557053,1.83400589,5.892371284,5.363938739,1.029509647,1.526821449,4.643426869,2.737209654,0.089336918,0.154698042,0.982324096,-3.830179273,-8.117479488,-6.53100718,-2.820745287,-0.041500685,-0.463136174,-0.520070441,-3.677712354,0.209793736,1.254127453
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.04407304,7.901714421,7.379857063,10.52079209,4.686450016,9.632359631,9.938834499,11.61742815,11.14865732,1.281813787,2.426652357,6.905499722,6.523023597,-2.5298392,1.787835642,2.866778098,3.384680715,4.318280115,4.594768307,2.010415857,3.503886294,2.565815419,2.911865413,3.736156479,4.503630615,2.745615247,4.145630588,6.218728553,4.50717016,4.493661204,3.117494633,0.526745036,-0.781376228,0.801559685,2.390519558,2.900141234,0.740905953,-1.538244076,-0.51574059,2.592891087,0.14451169,-0.190392014,1.318091962,2.151723329,1.794339801,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223048,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.771168471,-0.262170829,-3.996581849,2.61337631,1.478038986
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.56105283,-5.227323541,-8.876154411,-11.32841063,-6.287395889,2.035515437,3.317062898,-0.189685362,3.685600854,10.13011649,13.69319315,9.795470244,8.932922844,8.841019375,8.72919995,9.53532792,7.661443135,1.383236316,-0.786442204,5.794225111,5.873507662,3.33405607,4.485117035,2.676720925,-0.268267118,-0.327514633,2.693432134,2.74053638,3.16101154,-3.757983454,2.953381361,-0.066009594
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-11.16724599,5.32033189,4.605635504,0.90172609,-1.996870995,10.21791234,-0.676151759,3.782883785,3.796425183,-8.258252,17.80617362,13.04968083,2.2658204,0.569869207,-2.428036745,-1.108351846,5.886681349,3.297986021,3.941915506,1.896507139,0.071430389,-2.140265484,-2.379953863,-1.954638259,0.552673438,3.409928855,2.278306227,2.549355252,1.128558916,0.708229894,-1.767740165,-3.766723222,-2.556033428,-0.28086994,1.513881589,1.365934437,-2.176613288,0.549589376,-0.520692989,-2.290893714,0.6837186,-2.457538571,-0.077112603,2.00869288,2.80072342,3.351889774,3.728256743,-2.709449404,0.293173947,5.0563909,2.366419735,1.960400987,1.326292507,2.63818993,2.683317425,1.943668144,1.603146616,3.522084435,3.05495785,-2.256979503,5.520436304,2.863571211
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353404764,11.2196199,0.663560153,3.688011591,-9.437083175,-14.82627738,-15.48366078,-20.0568397,-6.363279166,5.511227375,8.323771638,0.567202167,2.126778697,4.194824155,4.326996496,-0.930865788,5.914001602,5.739479902,-1.29507487,2.000426388,7.512743465,7.376440493,1.651651396,-1.651752874,4.674715629,-1.738142584,8.735789273,1.957996971,1.75886441,2.231805266,2.734091891,1.713209106,2.439335207,-10.12044553,4.392307614,5.268210577
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.21617097,7.053353511,3.406143183,1.741562238,2.550981579,10.52753236,7.998303815,6.225701102,4.681941845,6.588832573,8.402156273,11.28191678,8.870931467,8.307936608,4.938643119,-1.411180716,4.430149208,5.524175204,5.769286083,5.831860524,5.655376849,5.531684682,5.516206233,5.603875459,6.164475985,5.848619695,-4.213653755,1.832958016,4.0409653
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-4.122904176,10.06538844,18.9305667,44.4564872,5.827085706,-26.32502915,-3.950106675,1.788670369,-12.04352458,-17.93283839,-1.716363636,-0.872611656,-4.391627941,-0.078306095,-6.426328177,-1.368998839,-1.49816631,6.533292718,-5.67216592,-3.096978213,-1.942254477,-0.79198587,-0.650626478,0.240048358,-1.493599735,0.036258811,-0.113235596,4.698319961,-3.212405828,4.411503952,-3.326224946,1.688125373,-0.051065764,-3.594237674,2.877488709,-1.965758681,0.119253584,-3.94477393,-1.127722062,-2.950535735,0.025023857,3.490595724,2.605277687,-2.536170435,8.244125163,-1.994793049,-1.353029644,3.480975127,-3.721381091,-3.38537208,5.847205868,-0.262393128
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.239814841,8.062594046,8.895550926,1.887339537,0.921320564,1.647523844,9.430943787,9.157932165,11.53183768,7.24673598,10.00780306,6.326370293,5.796050156,-1.637154246,3.356301634,5.392422398,3.912772303,4.023440064,4.499449103,5.456122781,-1.778190679,1.849761884,8.503308049,4.051821918,0.758597297,-4.278920976,3.66368338,9.392290815,2.822493526,0.298896809,10.84609578,-3.64493844,-0.202950713,1.236460689,-0.830060524,5.621301762,7.531952998,0.711907425,3.934354311,0.013789251,2.103304216,4.153919355,-14.40495012,-0.80514568,8.883353967
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.809554762,0.966642374,6.026425874,6.647769518,4.624622445,9.213101876,6.562089374,10.57015527,11.99747123,7.675052529,8.387642879,5.221768934,12.88444212,7.652190868,6.041235059,11.42815463,10.59820153,9.28013073,7.035259338,-3.166620522,5.585902668,6.676618915,11.71702141,9.19579576,6.78232934,10.22535192,11.61866563,10.89649519,6.019063097,8.80042947,9.686998929,5.100781696,5.797285517,8.174764151,8.517153045,6.867624488,5.179629766,-5.811819627,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.462246216,1.8889146,-0.846212238,4.329207461,2.792482087
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31559277,9.264680732,3.964042843,-2.235624947,-0.909548495,0.353380967,-4.816954704,1.584750206,-2.643265205,0.212209154,14.30329986,7.579610785,6.555496616,1.691601457,-0.069993092,-3.093224705,-11.88321807,-7.272919708,2.63784703,-1.252962896,-5.836804406,-2.573422013,-3.194174418,-0.61701596,-6.486673741,-2.128275932,-3.326745749,-7.169356849,3.937943113,7.70238295
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.245624011,1.453263288,-1.161714325,4.575395063,2.966482399,1.809322221,1.684987049,4.638396744,4.268557477,4.158655415,4.411013954,5.094517419,6.093888348,4.118084109,1.757510454,3.071894195,2.342714755,1.789292815,4.838140726,4.190738843,-1.326394133,-1.84285846,-4.009267168,1.764762767,1.074986094,1.540813574,1.192219366,-1.545582725,-0.533320538,-2.437494134,0.904017782,0.265901682,2.613536091,3.62667366,-1.260847789,2.277656375,3.483185345,0.855913962,-1.042373411,2.050304819,-1.207631802,-0.936187446,1.174406083,4.108916953,2.797952908,3.925240044,4.244035053,2.68594583,-3.153069792,5.608212348,3.305816651,1.236717024,1.760403673,0.29077843,-0.625350542,-1.324129031,0.932503611,0.527179379,-0.368531072,-7.184314873,5.693333036,2.890709977
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,2.215532614,1.974756757,-4.196711301,-4.781932166,10.9619268,3.714214161,1.410584074,2.692820532,3.105203425,5.399810082,4.435925091,4.458966594,4.659675821,2.057761911,5.434884083,4.029960368,4.049069616,4.286460578,4.520220402,4.899154764,5.555699297,6.909167408,5.909235649,6.164034787,5.878548895,6.922399324,6.474243139,6.491281436,6.521646656,6.153133054,5.753411005,5.408586405,5.26492844,4.646555619,3.892447903,-0.970941437,1.069380314,1.283090294
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.56690152,24.13192781,46.4706866,13.99253569,8.636993181,6.177102917,4.526802007,9.227987135,-0.74857454,1.898601936,-2.192908424,-0.314587226,2.217724494,2.086572102,1.894804405,5.04735158,1.176425451,-0.103294007,7.270960975,7.32841407,8.817900667,7.009782777,-0.11745032,-0.075040322,-5.323150939,-7.242590982,-1.493847612,3.831447225,3.370037953,0.727150842,-4.195225512,-19.74842848,-5.832366777,
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062901594,1.086353995,-30.70154026,1.394829409,0.643907293,2.131757344,4.187985345,2.865766866,2.032935244,3.067501274,4.029352554,4.23948281,6.341040745,-1.35044827,-2.033029839,-3.51645551,0.521366332,-0.76155482,-4.343455886,-4.933202273,2.847282103,2.648477888
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.732474527,-4.018195927,-3.330060348,10.21614507,1.799903268,8.988266772,4.08675178,4.07289899,-2.265012643,-6.381578806,2.895038531,-47.89998601,96.9564199,-19.57835721,-24.46316147,-2.355436924,-2.901590108,30.49630138,6.282836896,-12.42986729,-30.68253321,29.78606494,-2.354229778
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,8.421367484,1.997736879,-3.964967956,4.357512573,0.237860469,3.129879048,5.471313135,6.55354244,12.65471748,2.426950051,12.355373,7.586706557,8.466688673,-0.992878814,6.366440897,-0.88904668,0.271903397,0.554747253,1.839009347,-1.642765859,5.33714001,1.761686848,-0.731568959,-4.066068483,-0.331402231,3.466545683,6.488892492,-1.100988221,5.503747356,1.055431321,4.290649397,-3.465681546,-0.401497362,3.593819192,-0.675000003,-2.485281092,0.849198139,-0.36569114,2.965506455,2.950104812,2.461077324,-1.036615553,-24.64168662,11.97330469,15.26782611
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.243794527,1.443906131,-0.77691148,4.295840803,2.81850594,2.179390831,1.626690785,4.366012113,4.245212256,3.913206052,4.355949107,4.592685476,5.444734335,3.774735576,1.149154575,3.039941829,2.49234332,2.058797667,4.914314168,4.23563852,-1.110413097,-2.2429166,-4.193776912,1.767346012,1.082617821,1.650348133,1.338318108,-1.286742195,-0.21011697,-2.330590333,1.05787185,0.709197832,2.651655899,3.57664602,-0.843445223,2.368835325,3.623132113,1.061652734,-0.863533723,2.053355354,-0.92310016,-0.839070991,1.215111833,4.257223418,2.734176447,3.812181862,4.079903905,2.577665159,-3.055251392,5.31921426,3.28508506,1.442186045,1.757713375,0.33639888,-0.505115928,-1.157864173,0.892928504,0.698328042,-0.146113763,-7.204433029,6.009529781,3.070345877
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.814971115,-0.971493841,-0.691747801,-0.816958549,-1.415518042,1.020148452,1.881695911,-0.148793374,-0.158845848,-2.041137159,-0.409471886,-1.844033803,-2.646411731,-1.700867485,3.182799619,2.989457544,3.374424367,1.444940847,1.417091716,1.783726717,2.727579784,2.333548566,2.373399099,3.722593079,4.736203168,4.311812581,4.760722652,3.918868086,1.520640691,3.685372703,0.551301469,-0.284973411,3.076070559,3.06382942,0.027447502,1.521774589,1.809167749,1.90744784,2.388856008,-1.706138565,-0.463461554,2.050876309
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-0.516002986,-0.670705481,-3.824669423,-2.63375851,0.563990198,3.397159144,0.769113968,-1.000431417,-4.354381632,-0.628485844,-1.853610418,-1.552151152,-0.994686123,2.257381164,2.711715666,4.157074549,1.085566833,-0.294731789,0.607789449,2.126284139,1.286709078,1.857656888,3.013901345,3.465339957,2.847828118,2.986997439,2.376486775,0.552697428,3.71509561,-2.438711139,-7.132369103,0.718779809,1.841601042,-2.866562697,-0.520868238,0.063655218,0.240530469,0.95577854,-2.724706043,-0.926422288,0.782933368
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-0.353105783,0.014474345,-0.057931214,-0.068828079,-0.061307849,3.031782419,3.055462876,3.018830189,3.009572763,3.137202849,3.39639193,-2.904077581,-0.873686669,2.844971948,5.562182178,2.56784123,7.711801166,4.114159496,2.970132151,0.802526058,0.394633065,2.161749597,2.833796007,5.339334506,4.357166819,5.380373762,5.76374098,6.355244496,8.972178993,1.935644564,-1.774062543,-1.925416916,-2.823011442,2.137954854,3.910153266,7.754359469,2.55873516,1.076320161,-1.916637781,,,,,,,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,1.34894244,0.075419453,1.43219007,0.1105148,2.56545642,3.943518098,3.337927283,5.295770171,1.587074832,-0.821614989,-2.413967542,4.982216051,1.922354307,4.226328342,1.498000324,3.25317526,3.77920676,4.478696293,3.981366773,3.92425137,2.523698227,3.343443589,3.681266793,3.565508166,2.912443174,0.316919237,1.088377868,0.993725926,5.079471219,3.323750114,3.168708689,5.693744134,4.50865129,4.537642718,2.978892597,5.67513558,4.068482654,3.688197516,5.401847092,-2.294234966,2.928701395,4.88393321,4.432015792,5.251172269,6.601725541,5.690761335,4.869008445,2.543916271,7.043494488,7.67349357,7.818600929,3.487417148,5.838557635,3.731046584,4.618234848,6.058144822,1.539633137,-0.829146715,-5.129263121,2.404967053,-7.927868069
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.78000261,0.798040934,4.86695091,4.415507735,1.682253422,0.081712243,0.984933582,3.403090868,6.889562225,6.503460554,3.502070198,2.931285885,2.741491329,2.772303231,0.321331865,6.001375821,1.365767628,-2.068073374,-3.111883782,-2.144730034,-1.525452336,2.457370585,1.212709619,-1.150026455,1.175496359,-0.647826672,0.413381901,2.14727627,1.524079725,2.197601684,-0.260177729,0.247396455,-1.464113675,-0.449211571,1.915917856,3.590077564,1.358260878,2.090740669,2.806310295,2.446771267,2.305208727,3.078782636,4.503261407,4.920373436,4.346950623,4.852725383,5.242857579,2.357865555,3.014760664,4.916980471,2.877791491,2.596887287,3.242035997,4.012121058,3.403367444,4.202815878,3.582589488,3.270089354,2.118548999,-4.365948105,4.645555726,4.002792135
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.430396705,1.569948861,2.144860587,5.142038812,3.433170242,2.26223135,0.746733515,3.227940802,5.601074979,5.743711462,3.905241154,3.66451893,4.555986959,3.564403297,2.13762251,3.950851202,2.498242622,1.559125195,2.404307587,2.697367356,0.150607966,0.766784619,-0.29745246,2.647042849,2.300179387,1.865921222,2.76122845,2.042150796,0.995850032,0.059009932,-0.350619281,-0.178672933,1.688730599,1.603578139,2.143142653,3.75327192,3.555860861,1.01638104,2.220127239,4.251546592,2.251572671,3.253037513,4.520418223,6.169429471,5.806734174,6.736650873,7.419391346,4.499792923,1.843941846,6.493345234,4.828216754,3.931091829,3.967872131,3.526247516,3.036080316,3.221599962,3.830042526,3.596341289,2.768420109,-2.269168998,6.013447428,2.598518286
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.221960014,11.83576621,7.271619598,4.997025007,-0.934078286,-3.503935511,7.160529891,-3.928946987,-2.041594837,-1.374184571,1.503938581,-3.600979838,22.13187603,7.227967894,-16.41570007,7.487540493,18.23720205,15.04808318,0.059917657,-5.422339126,-2.076045084,1.586944823,-0.808317595,2.654746922,-0.146212226,1.966746878,-1.591229708,6.422405178,3.798110269,4.164710398,5.182650262,5.28754118,2.029101144,4.584071336,2.039267996,4.461775995,2.784582003,0.86981935,0.042529425,3.647539617,3.517919479,0.821608274,4.796068907,2.0840062,3.882619062,4.264051178,3.836763171,4.911168376,-1.9511894,4.559664572,3.84774666,5.4529237,0.849131351,0.676420157,1.99435847,2.380280033,-4.331646416,-2.708754521,-1.998597161,-6.808444709,0.34003145,-0.4712703
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-4.424637173,1.672594205,1.854832995,5.186647958,4.605790001,5.48182168,-0.652002313,2.782254578,7.634401041,8.645050681,5.638162152,5.174245963,6.875252943,3.516525954,3.135516997,4.836055976,5.162990023,5.081949288,6.016195682,6.771030886,-0.805762771,0.721968631,0.164382161,6.382500333,5.988860174,4.201807812,4.77687343,3.754094188,2.927361298,-0.873631228,-0.233799035,-0.498086083,3.222790154,3.375536402,4.576166697,4.041707775,4.496559995,1.849274392,3.75276571,6.168791617,4.439003212,5.277886865,6.127784929,7.490160582,7.056251252,8.583907766,9.515794811,6.233913623,3.043093098,7.379999859,6.52252196,5.118282463,4.846780235,4.493606817,4.032538376,3.836334082,4.64039897,4.856552631,4.170939852,-0.161904885,7.209750378,3.038079511
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961077209,9.113027875,8.257179062,-0.437687209,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.990353856,4.902417213,-0.048831011,5.755554889,0.731136946
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.887846741,0.124677246,2.369929233,6.664577026,-1.857841595,0.380680194,-0.112343962,3.918643274,9.43521286,10.54712173,1.692794199,5.312930528,7.122759097,2.862306114,-7.586477105,2.028101742,1.393535558,3.888388213,2.106146124,0.482546852,-0.843672948,1.048300708,2.961752859,6.077848195,2.593244318,9.49157849,3.279463856,7.679106042,8.735315587,4.009810209,7.198406194,0.476077004,2.811221308,2.416629037,0.017299922,0.027251338,4.106640711,5.355837386,6.723966803,5.510409395,1.854574681,2.149609899,1.379893359,2.760888181,0.926765761,4.339108315,6.442031366,-2.066473902,-5.014263013,1.88354731,-1.176797867,-0.76218341,0.814652309,0.232564441,-0.115476306,2.739791802,-1.116112962,-0.714325922,0.331126121,-2.436809269,3.518686975,-0.122505705
